"page_id","phrase_id","source_lane","pageKind","relationship_id","source_kind","source_id","target_kind","target_id","relation_type","display_label","reason","sort_order","generated_relation_source_path","source_path","proposed_target_page_id","proposed_relation_type","proposed_display_label","proposed_reason","review_status","import_approval","approved_by","approved_at"
"viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","vpe-price-item-tui-nilon-bao-nhieu-tien","practice-expansion","phrase","relation:69efd2a782c4b705","phrase_page","viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-tui-giay-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","vpe-price-item-tui-nilon-bao-nhieu-tien","practice-expansion","phrase","relation:920403b07fe2c7a9","phrase_page","viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ong-hut-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","vpe-price-item-tui-nilon-bao-nhieu-tien","practice-expansion","phrase","relation:fe09560854a9d20a","phrase_page","viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-hoa-don-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","vpe-price-item-tui-nilon-bao-nhieu-tien","practice-expansion","phrase","relation:3f7af7de2a309c31","phrase_page","viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-thia-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","vpe-price-item-tui-nilon-bao-nhieu-tien","practice-expansion","phrase","relation:a6aa752b690d2608","phrase_page","viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-ma-qr-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","vpe-price-item-tui-nilon-bao-nhieu-tien","practice-expansion","phrase","relation:fc05ebfbabe3490c","phrase_page","viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-anh-the-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","vpe-price-item-tui-nilon-bao-nhieu-tien","practice-expansion","phrase","relation:6ccd2ac2318e8091","phrase_page","viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ao-mua-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","3","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","vpe-price-item-tui-nilon-bao-nhieu-tien","practice-expansion","phrase","relation:686139247d42b55b","phrase_page","viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ao-thun-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","4","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","vpe-price-item-tui-nilon-bao-nhieu-tien","practice-expansion","phrase","relation:a00d52c704fca0e6","phrase_page","viet-phrase-vpe-price-item-tui-nilon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ba-lo-nho-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","5","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","vpe-price-item-tuong-ot-bao-nhieu-tien","practice-expansion","phrase","relation:7a280dfa23c81fa0","phrase_page","viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-bien-lai-thanh-toan-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","vpe-price-item-tuong-ot-bao-nhieu-tien","practice-expansion","phrase","relation:b4e87147dcd3ebf2","phrase_page","viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-do-chay-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","vpe-price-item-tuong-ot-bao-nhieu-tien","practice-expansion","phrase","relation:f0d5789d54bc5704","phrase_page","viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","vpe-price-item-tuong-ot-bao-nhieu-tien","practice-expansion","phrase","relation:6bc91bb72422e3f1","phrase_page","viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-rau-song-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","vpe-price-item-tuong-ot-bao-nhieu-tien","practice-expansion","phrase","relation:ad35fd6255e21979","phrase_page","viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","vpe-price-item-tuong-ot-bao-nhieu-tien","practice-expansion","phrase","relation:dc81eaa63b509637","phrase_page","viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-hoa-don-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","vpe-price-item-tuong-ot-bao-nhieu-tien","practice-expansion","phrase","relation:0ec06a9e041c88d5","phrase_page","viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-anh-the-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","vpe-price-item-tuong-ot-bao-nhieu-tien","practice-expansion","phrase","relation:d80bf61bb07bab31","phrase_page","viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","vpe-price-item-tuong-ot-bao-nhieu-tien","practice-expansion","phrase","relation:e186f766405d6e02","phrase_page","viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-ma-qr-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","vpe-price-item-tuong-ot-bao-nhieu-tien","practice-expansion","phrase","relation:1354db9d8aafe2f8","phrase_page","viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ao-mua-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","3","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","vpe-price-item-tuong-ot-bao-nhieu-tien","practice-expansion","phrase","relation:519c9ac45362dca5","phrase_page","viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ao-thun-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","4","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","vpe-price-item-tuong-ot-bao-nhieu-tien","practice-expansion","phrase","relation:e960c051f4068eb7","phrase_page","viet-phrase-vpe-price-item-tuong-ot-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ba-lo-nho-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","5","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","vpe-price-item-vali-nho-bao-nhieu-tien","practice-expansion","phrase","relation:819178f73ddd9d0d","phrase_page","viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-qua-luu-niem-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","vpe-price-item-vali-nho-bao-nhieu-tien","practice-expansion","phrase","relation:9ad77155244438fa","phrase_page","viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-bien-lai-thanh-toan-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","vpe-price-item-vali-nho-bao-nhieu-tien","practice-expansion","phrase","relation:b7f34ae95bce1341","phrase_page","viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ao-thun-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","vpe-price-item-vali-nho-bao-nhieu-tien","practice-expansion","phrase","relation:4f5c34245929eb3a","phrase_page","viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-mu-luoi-trai-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","vpe-price-item-vali-nho-bao-nhieu-tien","practice-expansion","phrase","relation:7f181e65142cd042","phrase_page","viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-quan-short-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","vpe-price-item-vali-nho-bao-nhieu-tien","practice-expansion","phrase","relation:9fd7f25add33b1c0","phrase_page","viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-hoa-don-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","vpe-price-item-vali-nho-bao-nhieu-tien","practice-expansion","phrase","relation:2c1a8d0be71e8d5d","phrase_page","viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-anh-the-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","vpe-price-item-vali-nho-bao-nhieu-tien","practice-expansion","phrase","relation:430e6a8dae6325d8","phrase_page","viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-nam-cham-tu-lanh-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","vpe-price-item-vali-nho-bao-nhieu-tien","practice-expansion","phrase","relation:c5d50e862b98fffe","phrase_page","viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-ma-qr-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","vpe-price-item-vali-nho-bao-nhieu-tien","practice-expansion","phrase","relation:a4f188eb834f57f2","phrase_page","viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ao-mua-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","3","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","vpe-price-item-vali-nho-bao-nhieu-tien","practice-expansion","phrase","relation:5c54d6d3617e09c4","phrase_page","viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ba-lo-nho-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","4","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","vpe-price-item-vali-nho-bao-nhieu-tien","practice-expansion","phrase","relation:9a25803cd65614e2","phrase_page","viet-phrase-vpe-price-item-vali-nho-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ban-chai-danh-rang-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","5","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","vpe-price-item-ve-khu-hoi-bao-nhieu-tien","practice-expansion","phrase","relation:1907d3f8d6892bc6","phrase_page","viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-khan-tam-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","vpe-price-item-ve-khu-hoi-bao-nhieu-tien","practice-expansion","phrase","relation:2d1eb7486de8ade7","phrase_page","viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-bien-lai-thanh-toan-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","vpe-price-item-ve-khu-hoi-bao-nhieu-tien","practice-expansion","phrase","relation:cc2ffa59dc76ef5b","phrase_page","viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","vpe-price-item-ve-khu-hoi-bao-nhieu-tien","practice-expansion","phrase","relation:030ab8f706cb8d09","phrase_page","viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-phong-doi-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","vpe-price-item-ve-khu-hoi-bao-nhieu-tien","practice-expansion","phrase","relation:82856802b215fc46","phrase_page","viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-hoa-don-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","vpe-price-item-ve-khu-hoi-bao-nhieu-tien","practice-expansion","phrase","relation:8cf766eaca18ac5d","phrase_page","viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ve-tre-em-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","vpe-price-item-ve-khu-hoi-bao-nhieu-tien","practice-expansion","phrase","relation:0f3ea9c893e62fe1","phrase_page","viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-phong-don-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","vpe-price-item-ve-khu-hoi-bao-nhieu-tien","practice-expansion","phrase","relation:4af86c00d2efc927","phrase_page","viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-ma-qr-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","vpe-price-item-ve-khu-hoi-bao-nhieu-tien","practice-expansion","phrase","relation:9e77066c2cfe19f4","phrase_page","viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-anh-the-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","vpe-price-item-ve-khu-hoi-bao-nhieu-tien","practice-expansion","phrase","relation:3da7366d22e6bd34","phrase_page","viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ao-mua-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","3","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","vpe-price-item-ve-khu-hoi-bao-nhieu-tien","practice-expansion","phrase","relation:629bf414b7da5c2f","phrase_page","viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ao-thun-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","4","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","vpe-price-item-ve-khu-hoi-bao-nhieu-tien","practice-expansion","phrase","relation:15263f19b5fba01c","phrase_page","viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ba-lo-nho-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","5","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","vpe-price-item-ve-mot-chieu-bao-nhieu-tien","practice-expansion","phrase","relation:70cace9e2e6d3ef0","phrase_page","viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-bien-lai-thanh-toan-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","vpe-price-item-ve-mot-chieu-bao-nhieu-tien","practice-expansion","phrase","relation:a807b9bfb8c804bd","phrase_page","viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-phong-doi-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","vpe-price-item-ve-mot-chieu-bao-nhieu-tien","practice-expansion","phrase","relation:fb9aa502f9b4c78f","phrase_page","viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
